"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EncounterType","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"main @ [23] (Box 23)-13: 0752 - オニシズクモ - A271AF63A4F0.pk9","オニシズクモ","オニシズクモ","いじっぱり","M","1281","あく","すいほう","ねばねばネット","アクアブレイク","きゅうけつ","ミラーコート","オボンのみ","340","262","220","122","301","120","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","AF63A4F0","0B0B5B10","31","31","31","31","31","31","1000000","100","252","252","0","0","6","0","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","16","16","32","3","3","3","3","みずでっぽう","まとわりつく","(なし)","(なし)","41585","255","2026","5","16","2026","5","16"
"main @ [23] (Box 23)-16: 0752 - オニシズクモ - 62F10EB186A5.pk9","オニシズクモ","オニシズクモ","いじっぱり","F","0358","あく","すいほう","ねばねばネット","アクアブレイク","きゅうけつ","ミラーコート","オボンのみ","340","262","220","122","301","120","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","0EB186A5","081C1E7D","31","31","31","31","31","31","1000000","100","252","252","0","0","6","0","0","0","0","0","0","0","i","1","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","16","16","32","3","3","3","3","みずでっぽう","まとわりつく","(なし)","(なし)","25329","255","2026","5","16","2026","5","16"
"main @ [23] (Box 23)-19: 0752 - オニシズクモ - 8D5F8AAE99FC.pk9","オニシズクモ","オニシズクモ","いじっぱり","M","0238","あく","すいほう","ねばねばネット","アクアブレイク","とびかかる","ミラーコート","オボンのみ","340","262","220","122","301","120","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","8AAE99FC","2C0522E2","31","31","31","31","31","31","1000000","100","252","252","0","0","6","0","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","16","24","32","3","3","3","3","みずでっぽう","まとわりつく","(なし)","(なし)","36191","255","2026","5","16","2026","5","16"
"main @ [23] (Box 23)-25: 0752 - オニシズクモ - 1934E1533119.pk9","オニシズクモ","オニシズクモ","わんぱく","M","2250","あく","すいほう","ねばねばネット","アクアブレイク","とびかかる","ミラーコート","オボンのみ","340","176","311","122","301","120","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","E1533119","2E0DA2AE","31","31","31","31","31","31","1000000","100","252","0","252","0","6","0","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","32","16","24","32","3","3","3","3","みずでっぽう","まとわりつく","(なし)","(なし)","6452","255","2026","5","16","2026","5","16"
"main @ [30] (Box 30)-14: 0861 - オーロンゲ - E79F02FDBA50.pk9","オーロンゲ","オーロンゲ","わんぱく","M","0345","あく","いたずらごころ","ソウルクラッシュ","リフレクター","ひかりのかべ","すてゼリフ","ひかりのねんど","394","276","251","203","187","156","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","02FDBA50","B93BACA0","31","31","31","31","31","31","1000000","100","252","0","252","0","6","0","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","32","48","32","3","3","3","3","ねこだまし","ないしょばなし","(なし)","(なし)","59295","255","2026","6","20","2026","6","20"
"main @ [29] (Box 29)-08: 0903 - オオニューラ - A3B581B1CF1F.pk9","オオニューラ","オオニューラ","いじっぱり","M","0988","あく","かるわざ","フェイタルクロー","インファイト","いわなだれ","ねこだまし","しろいハーブ","302","394","156","104","196","339","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","81B1CF1F","316D0CA5","31","31","31","31","31","31","1059860","100","6","252","0","0","0","252","0","0","0","0","0","0","i","2","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","8","16","16","3","3","3","3","ひっかく","にらみつける","いわくだき","(なし)","41909","255","2026","5","14","2026","5","14"
"main @ [29] (Box 29)-16: 0903 - オオニューラ - C0C54CB7C42C.pk9","オオニューラ","オオニューラ","いじっぱり","F","2991","あく","かるわざ","フェイタルクロー","インファイト","じごくづき","つるぎのまい","オボンのみ","363","394","156","104","196","278","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","4CB7C42C","D81F62EA","31","31","31","31","31","31","1059860","100","248","252","0","0","0","10","0","0","0","0","0","0","i","2","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","8","24","32","3","3","3","3","ひっかく","にらみつける","いわくだき","(なし)","49349","255","2026","5","14","2026","5","14"
"main @ [29] (Box 29)-14: 0903 - オオニューラ - 66BE70291DC7.pk9","オオニューラ","オオニューラ","いじっぱり","M","3592","あく","かるわざ","フェイタルクロー","インファイト","いわなだれ","ねこだまし","しろいハーブ","302","394","156","104","196","339","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","70291DC7","704E90CD","31","31","31","31","31","31","1059860","100","6","252","0","0","0","252","0","0","0","0","0","0","i","2","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","8","16","16","3","3","3","3","ひっかく","にらみつける","いわくだき","(なし)","26302","255","2026","5","14","2026","5","14"
"main @ [29] (Box 29)-17: 0903 - オオニューラ - F7B836376125.pk9","オオニューラ","オオニューラ","いじっぱり","F","1244","あく","かるわざ","フェイタルクロー","インファイト","いわなだれ","ねこだまし","しろいハーブ","302","394","156","104","196","339","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","36376125","67EE2A25","31","31","31","31","31","31","1059860","100","6","252","0","0","0","252","0","0","0","0","0","0","i","2","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","8","16","16","3","3","3","3","ひっかく","にらみつける","いわくだき","(なし)","63416","255","2026","5","14","2026","5","14"
"main @ [29] (Box 29)-13: 0903 - オオニューラ - 9A184A590EBC.pk9","オオニューラ","オオニューラ","いじっぱり","M","3381","あく","かるわざ","フェイタルクロー","インファイト","じごくづき","つるぎのまい","オボンのみ","363","394","156","104","196","278","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","4A590EBC","B2CE6190","31","31","31","31","31","31","1059860","100","248","252","0","0","0","10","0","0","0","0","0","0","i","2","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","8","24","32","3","3","3","3","ひっかく","にらみつける","いわくだき","(なし)","39448","255","2026","5","14","2026","5","14"
"main @ [30] (Box 30)-02: 0475 - エルレイド - 54F1391840E4.pk9","エルレイド","エルレイド","ようき","M","2818","あく","きれあじ","せいなるつるぎ","サイコカッター","シャドークロー","リーフブレード","こだわりスカーフ","278","349","166","149","266","284","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","391840E4","D8D068FE","31","31","31","31","31","31","1250000","100","6","252","0","0","0","252","0","0","0","0","0","0","i","2","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","32","24","24","3","3","3","3","なきごえ","チャームボイス","(なし)","(なし)","21745","255","2026","6","12","2026","6","12"
"main @ [30] (Box 30)-24: 0475 - エルレイド - 4160391840E4.pk9","エルレイド","エルレイド","ようき","M","2502","あく","せいぎのこころ","ドレインパンチ","じしん","いわなだれ","こうそくいどう","(なし)","340","349","166","149","266","216","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","391840E4","5A7FC612","31","31","31","31","31","31","1250000","100","252","252","0","0","0","6","0","0","0","0","0","0","i","4","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","16","16","16","48","3","3","3","3","なきごえ","チャームボイス","(なし)","(なし)","16736","255","2026","6","12","2026","6","12"
"main @ [30] (Box 30)-29: 0547 - エルフーン - A74D956080A7.pk9","エルフーン","エルフーン","おくびょう","F","0968","ドラゴン","いたずらごころ","ふくろだたき","おいかぜ","トリックルーム","まもる","(なし)","324","125","207","190","186","364","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","956080A7","8204BE82","31","0","31","31","31","31","1000000","100","252","0","6","0","0","252","0","0","0","0","0","0","i","1","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","16","24","8","16","3","3","3","3","てだすけ","すいとる","(なし)","(なし)","42829","255","2026","5","25","2026","5","25"
"main @ [30] (Box 30)-28: 0547 - エルフーン - 1123956080A7.pk9","エルフーン","エルフーン","おくびょう","F","2892","ドラゴン","いたずらごころ","おいかぜ","アンコール","ちょうはつ","みがわり","(なし)","324","125","207","190","186","364","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","956080A7","83A0376A","31","0","31","31","31","31","1000000","100","252","0","6","0","0","252","0","0","0","0","0","0","i","1","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","24","8","32","16","3","3","3","3","てだすけ","すいとる","(なし)","(なし)","4387","255","2026","5","25","2026","5","25"
"main @ [30] (Box 30)-23: 0547 - エルフーン - D385956080A7.pk9","エルフーン","エルフーン","ずぶとい","F","1653","ドラゴン","いたずらごころ","ふくろだたき","おいかぜ","アンコール","まもる","(なし)","324","125","295","190","187","268","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","956080A7","46652136","31","0","31","31","31","31","1000000","100","252","0","252","0","6","0","0","0","0","0","0","0","i","1","1","0","0","0","1","0","False","False","False","False","4120","43968","3005","16","24","8","16","3","3","3","3","てだすけ","すいとる","(なし)","(なし)","54149","255","2026","5","25","2026","5","25"
"main @ [27] (Box 27)-08: 0637 - ウルガモス - 03391F9D80BE.pk9","ウルガモス","ウルガモス","ひかえめ","M","3633","ドラゴン","ほのおのからだ","ほのおのまい","ギガドレイン","あさのひざし","ちょうのまい","オボンのみ","312","112","166","405","246","299","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","1F9D80BE","1CB4FFA5","31","0","31","31","31","31","1250000","100","6","0","0","252","0","252","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","16","16","8","32","3","3","3","3","ひのこ","いとをはく","(なし)","(なし)","825","255","2026","5","14","2026","5","14"
"main @ [27] (Box 27)-02: 0637 - ウルガモス - DFA11142228E.pk9","ウルガモス","ウルガモス","ひかえめ","M","3733","ドラゴン","ほのおのからだ","ひのこ","いとをはく","(なし)","(なし)","(なし)","311","112","166","336","246","236","南１番エリア","ピクニック","モンスターボール","i","スカーレット","Japanese","True","Egg","1142228E","D87B3126","31","0","31","31","31","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","i","1","0","0","0","0","1","0","False","False","False","False","4120","43968","3005","25","40","0","0","0","0","0","0","ひのこ","いとをはく","(なし)","(なし)","57249","255","2026","5","14","2026","5","14"
